278,1390,1244
279,1388,1250
280,1389,1250
281,1390,1252
282,1387,1252
283,1383,1250
284,1383,1250
285,1377,1253
286,1384,1258
287,1384,1263
288,1379,1262
289,1373,1262
290,1376,1264
291,1374,1259
292,1368,1257
293,1372,1252
294,1377,1254
295,1373,1252
296,1376,1255
297,1384,1256
298,1387,1255
299,1394,1260
300,1392,1262
301,1398,1267
302,1395,1263
303,1399,1264
304,1400,1264
305,1406,1267
306,1411,1263
307,1416,1268
308,1419,1263
309,1415,1265
310,1409,1271
311,1407,1266
312,1415,1261
313,1414,1264
314,1414,1270
315,1417,1276
316,1420,1279
317,1421,1274
318,1428,1276
319,1429,1282
320,1434,1281
321,1430,1286
322,1432,1287
323,1434,1291
324,1434,1292
325,1435,1291
326,1437,1296
327,1435,1298
328,1442,1295
329,1449,1296
330,1446,1300
331,1443,1295
332,1446,1295
333,1450,1300
334,1452,1297
335,1453,1294
336,1450,1289
337,1452,1291
338,1450,1296
339,1444,1299
340,1442,1297
341,1445,1301
342,1446,1300
343,1446,1299
344,1446,1301
345,1451,1301
346,1456,1302
347,1453,1297
348,1459,1298
349,1453,1295
350,1453,1300
351,1457,1302
352,1459,1301
353,1463,1307
354,1460,1308
355,1463,1303
356,1458,1305
357,1466,1300
358,1462,1304
359,1458,1303
360,1456,1306
361,1453,1310
362,1454,1309
363,1458,1304
364,1462,1306
365,1462,1304
366,1462,1310
367,1463,1315
368,1460,1314
369,1463,1313
370,1461,1309
371,1457,1310
372,1459,1314
373,1461,1319
374,1464,1317
375,1465,1320
376,1472,1326
377,1474,1331
378,1476,1331
379,1481,1336
380,1486,1341
381,1481,1342
382,1481,1348
383,1486,1354
384,1492,1355
385,1494,1352
386,1491,1351
387,1491,1348
388,1490,1345
389,1493,1349
390,1497,1352
391,1496,1357
392,1498,1357
393,1502,1359
394,1506,1356
395,1504,1354
396,1510,1356
397,1513,1354
398,1512,1352
399,1516,1355
400,1522,1358
401,1523,1362
402,1517,1360
403,1514,1357
404,1509,1358
405,1515,1358
406,1520,1361
407,1524,1366
408,1528,1371
409,1534,1366
410,1536,1363
411,1535,1368
412,1535,1371
413,1531,1371
414,1526,1369
415,1520,1368
416,1528,1366
417,1530,1371
418,1524,1377
419,1525,1372
420,1528,1368
421,1534,1374
422,1539,1373
423,1541,1369
424,1544,1371
425,1542,1374
426,1547,1373
427,1543,1371
428,1548,1376
429,1552,1381
430,1558,1379
431,1560,1383
432,1564,1387
433,1561,1391
434,1561,1395
435,1558,1392
436,1558,1392
437,1565,1392
438,1560,1397
439,1567,1397
440,1569,1398
441,1566,1404
442,1574,1410
443,1573,1412
444,1572,1413
445,1571,1409
446,1577,1407
447,1582,1405
448,1579,1401
449,1584,1398
450,1585,1397
451,1592,1393
452,1586,1399
453,1587,1396
454,1584,1400
455,1585,1401
456,1589,1398
457,1589,1394
458,1588,1390
459,1582,1386
460,1586,1383
461,1586,1387
462,1593,1393
463,1589,1395
464,1590,1394
465,1598,1396
466,1604,1396
467,1604,1395
468,1603,1400
469,1607,1395
470,1601,1397
471,1602,1395
472,1598,1398
473,1599,1403
474,1594,1398
475,1592,1404
476,1598,1401
477,1602,1397
478,1598,1398
479,1602,1393
480,1607,1399
481,1606,1400
482,1604,1406
483,1599,1405
484,1599,1407
485,1607,1413
486,1601,1416
487,1595,1420
488,1599,1420
489,1593,1426
490,1601,1421
491,1607,1427
492,1604,1423
493,1609,1427
494,1605,1425
495,1608,1420
496,1605,1425
497,1604,1422
498,1605,1424
499,1607,1420
500,1607,1416
501,1611,1421
502,1611,1426
503,1610,1425
504,1604,1427
505,1605,1422
506,1606,1427
507,1613,1428
508,1614,1429
509,1608,1424
510,1613,1424
511,1618,1419
512,1617,1423
513,1617,1424
514,1625,1429
515,1629,1434
516,1625,1440
517,1633,1440
518,1633,1440
519,1632,1435
520,1626,1439
521,1620,1442
522,1623,1442
523,1623,1438
524,1619,1443
525,1613,1449
526,1611,1450
527,1610,1449
528,1615,1448
529,1617,1453
530,1612,1456
531,1610,1451
532,1611,1446
533,1608,1448
534,1616,1449
535,1611,1449
536,1609,1448
537,1603,1454
538,1602,1459
539,1608,1464
540,1612,1465
541,1613,1463
542,1621,1462
543,1616,1466
544,1619,1471
545,1619,1466
546,1614,1462
547,1615,1462
548,1614,1468
549,1622,1465
550,1629,1468
551,1631,1467
552,1635,1470
553,1641,1467
554,1649,1469
555,1653,1468
556,1659,1473
557,1662,1479
558,1659,1479
559,1664,1477
560,1670,1478
561,1666,1474
562,1670,1473
563,1674,1470
564,1680,1475
565,1681,1478
566,1687,1479
567,1682,1482
568,1679,1488
569,1675,1493
570,1680,1497
571,1688,1498
572,1687,1499
573,1691,1501
574,1695,1501
575,1699,1507
576,1693,1510
577,1690,1507
578,1685,1506
579,1685,1509
580,1684,1506
581,1678,1506
582,1682,1501
583,1681,1506
584,1685,1510
585,1688,1507
586,1692,1512
587,1690,1509
588,1689,1509
589,1684,1512
590,1679,1517
591,1680,1517
592,1677,1523
593,1673,1521
594,1673,1517
595,1680,1520
596,1683,1519
597,1689,1522
598,1683,1519
599,1681,1524
600,1683,1524
601,1685,1520
602,1684,1520
603,1684,1520
604,1688,1516
605,1688,1514
606,1692,1518
607,1686,1520
608,1683,1524
609,1678,1524
610,1677,1524
611,1682,1524
612,1686,1524
613,1686,1526
614,1690,1528
615,1696,1529
616,1691,1534
617,1694,1529
618,1689,1535
619,1697,1536
620,1701,1532
621,1703,1538
622,1708,1538
623,1705,1539
624,1702,1541
625,1702,1536
626,1701,1532
627,1699,1533
628,1707,1538
629,1713,1544
630,1711,1546
631,1713,1543
632,1717,1549
633,1713,1554
634,1714,1555
635,1720,1551
636,1721,1552
637,1721,1549
638,1719,1551
639,1714,1554
640,1716,1554
641,1719,1557
642,1718,1555
643,1720,1555
644,1719,1551
645,1722,1553
646,1717,1555
647,1717,1556
648,1725,1558
649,1728,1563
650,1735,1566
651,1738,1565
652,1736,1562
653,1740,1557
654,1742,1563
655,1742,1568
656,1737,1566
657,1732,1562
658,1727,1566
659,1731,1566
660,1728,1565
661,1723,1560
662,1722,1563
663,1723,1567
664,1726,1566
665,1720,1565
666,1725,1564
667,1727,1559
668,1730,1560
669,1735,1566
670,1736,1564
671,1735,1566
672,1731,1561
673,1726,1556
674,1720,1559
675,1715,1560
676,1720,1558
677,1727,1561
678,1733,1564
679,1735,1563
680,1741,1558
681,1747,1557
682,1744,1558
683,1752,1560
684,1756,1566
685,1750,1569
686,1748,1565
687,1753,1562
688,1760,1566
689,1759,1563
690,1766,1564
691,1765,1561
692,1759,1559
693,1756,1556
694,1751,1554
695,1759,1559
696,1761,1557
697,1767,1558
698,1763,1558
699,1758,1556
700,1764,1557
701,1770,1553
702,1769,1555
703,1772,1557
704,1779,1560
705,1786,1565
706,1782,1561
707,1783,1561
708,1786,1559
709,1783,1564
710,1780,1564
711,1786,1561
712,1786,1556
713,1792,1552
714,1800,1547
715,1807,1547
716,1803,1547
717,1810,1545
718,1818,1545
719,1820,1540
720,1814,1542
721,1812,1548
722,1806,1552
723,1803,1553
724,1808,1549
725,1804,1549
726,1805,1545
727,1802,1542
728,1796,1544
729,1802,1540
730,1804,1546
731,1809,1547
732,1815,1546
733,1813,1549
734,1815,1551
735,1810,1557
736,1808,1556
737,1813,1553
738,1816,1555
739,1821,1551
740,1819,1556
741,1819,1560
742,1820,1564
743,1826,1565
744,1829,1568
745,1832,1569
746,1828,1570
747,1826,1574
748,1831,1571
749,1835,1568
750,1840,1567
751,1843,1566
752,1850,1566
753,1857,1565
754,1860,1561
755,1863,1563
756,1864,1567
757,1868,1562
758,1875,1559
759,1882,1560
760,1884,1556
761,1889,1552
762,1897,1548
763,1901,1544
764,1908,1548
765,1912,1551
766,1908,1548
767,1911,1553
768,1917,1557
769,1913,1563
770,1918,1559
771,1914,1565
772,1915,1569
773,1923,1568
774,1922,1572
775,1918,1576
776,1923,1577
777,1925,1574
778,1919,1573
779,1915,1574
780,1918,1576
781,1920,1576
782,1928,1576
783,1931,1575
784,1929,1570
785,1929,1572
786,1937,1568
787,1937,1574
788,1940,1571
789,1938,1577
790,1942,1581
791,1949,1587
792,1953,1589
793,1947,1590
794,1948,1594
795,1950,1590
796,1949,1593
797,1949,1594
798,1955,1591
799,1951,1596
800,1954,1592
801,1962,1592
802,1959,1593
803,1955,1597
804,1961,1603
805,1969,1606
806,1963,1608
807,1961,1608
808,1962,1610
809,1969,1608
810,1970,1604
811,1977,1608
812,1981,1610
813,1977,1606
814,1979,1605
815,1978,1605
816,1972,1608
817,1970,1610
818,1973,1616
819,1976,1612
820,1976,1608
821,1975,1614
822,1971,1611
823,1965,1607
824,1962,1605
825,1957,1609
826,1955,1609
827,1961,1610
828,1967,1609
829,1975,1612
830,1974,1615
831,1969,1619
832,1974,1621
833,1978,1623
834,1975,1618
835,1972,1622
836,1973,1618
837,1975,1624
838,1979,1630
839,1974,1636
840,1977,1640
841,1978,1636
842,1972,1633
843,1972,1629
844,1978,1628
845,1985,1633
846,1989,1634
847,1991,1631
848,1991,1635
849,1995,1635
850,2000,1633
851,1995,1631
852,1990,1627
853,1997,1622
854,2004,1628
855,2003,1625
856,2011,1627
857,2010,1629
858,2017,1635
859,2025,1636
860,2027,1633
861,2029,1638
862,2025,1634
863,2024,1638
864,2020,1644
865,2026,1649
866,2027,1653
867,2033,1653
868,2029,1648
869,2028,1647
870,2036,1648
871,2035,1649
872,2033,1651
873,2032,1646
874,2040,1644
875,2039,1642
876,2038,1637
877,2033,1640
878,2031,1641
879,2037,1640
880,2037,1635
881,2037,1630
882,2031,1636
883,2036,1632
884,2035,1632
885,2035,1632
886,2034,1638
887,2035,1643
888,2043,1643
889,2051,1649
890,2049,1651
891,2043,1653
892,2041,1657
893,2043,1658
894,2048,1658
895,2051,1662
896,2052,1664
897,2058,1659
898,2061,1654
899,2060,1651
900,2061,1654
901,2069,1655
902,2065,1656
903,2073,1655
904,2070,1660
905,2069,1655
906,2063,1656
907,2068,1659
908,2074,1665
909,2070,1670
910,2072,1675
911,2068,1676
912,2064,1680
913,2070,1679
914,2078,1681
915,2080,1686
916,2085,1682
917,2081,1680
918,2089,1679
919,2093,1683
920,2099,1689
921,2104,1692
922,2098,1689
923,2094,1684
924,2096,1687
925,2103,1688
926,2111,1686
927,2117,1682
928,2117,1685
929,2124,1680
930,2122,1683
931,2130,1681
932,2131,1685
933,2135,1685
934,2130,1689
935,2131,1693
936,2136,1698
937,2137,1699
938,2134,1695
939,2128,1692
940,2132,1694
941,2138,1691
942,2139,1694
943,2139,1697
944,2134,1699
945,2134,1700
946,2129,1695
947,2128,1701
948,2123,1704
949,2125,1702
950,2126,1701
951,2122,1698
952,2121,1699
953,2121,1702
954,2121,1706
955,2124,1708
956,2129,1714
957,2133,1713
958,2139,1717
959,2137,1723
960,2136,1720
961,2136,1726
962,2139,1722
963,2144,1726
964,2150,1730
965,2156,1728
966,2154,1726
967,2154,1728
968,2161,1730
969,2159,1730
970,2156,1734
971,2159,1736
972,2159,1740
973,2154,1745
974,2157,1741
975,2158,1745
976,2161,1743
977,2157,1745
978,2151,1748
979,2157,1752
980,2162,1757
981,2160,1758
982,2160,1763
983,2165,1760
984,2166,1758
985,2168,1763
986,2166,1769
987,2169,1766
988,2163,1766
989,2168,1768
990,2168,1764
991,2163,1766
992,2157,1765
993,2162,1762
994,2162,1761
995,2156,1758
996,2164,1764
997,2171,1766
998,2165,1769
999,2164,1768
1000,2171,1764
1001,2175,1768
1002,2177,1763
1003,2182,1769
1004,2179,1767
1005,2180,1766
1006,2188,1772
1007,2189,1767
1008,2197,1769
1009,2195,1769
1010,2193,1767
1011,2193,1771
1012,2187,1776
1013,2191,1779
1014,2196,1783
1015,2199,1780
1016,2207,1777
1017,2210,1772
1018,2213,1773
1019,2218,1769
1020,2216,1766
1021,2221,1767
1022,2217,1766
1023,2218,1762
1024,2222,1763
1025,2230,1763
1026,2229,1759
1027,2235,1760
1028,2237,1762
1029,2234,1764
1030,2241,1762
1031,2236,1768
1032,2239,1765
1033,2241,1768
1034,2247,1766
1035,2244,1770
1036,2246,1775
1037,2242,1773
1038,2239,1778
1039,2237,1783
1040,2234,1784
1041,2242,1790
1042,2237,1790
1043,2237,1789
1044,2237,1793
1045,2232,1797
1046,2235,1803
1047,2233,1803
1048,2240,1799
1049,2238,1798
1050,2232,1795
1051,2227,1790
1052,2234,1790
1053,2234,1790
1054,2236,1792
1055,2233,1796
1056,2241,1799
1057,2248,1803
1058,2247,1809
1059,2248,1814
1060,2243,1820
1061,2237,1822
1062,2232,1825
1063,2232,1831
1064,2230,1828
1065,2235,1828
1066,2240,1831
1067,2247,1828
1068,2247,1823
1069,2241,1821
1070,2242,1826
1071,2242,1825
1072,2239,1830
1073,2239,1830
1074,2233,1831
1075,2227,1829
1076,2229,1831
1077,2225,1835
1078,2228,1830
1079,2222,1832
1080,2226,1831
1081,2232,1833
1082,2236,1831
1083,2235,1835
1084,2239,1838
1085,2245,1839
1086,2248,1842
1087,2252,1846
1088,2256,1848
1089,2250,1847
1090,2246,1850
1091,2246,1851
1092,2244,1851
1093,2242,1849
1094,2236,1846
1095,2244,1850
1096,2238,1853
1097,2233,1854
1098,2241,1849
1099,2236,1848
1100,2230,1845
1101,2224,1844
1102,2218,1848
1103,2221,1849
1104,2223,1844
1105,2222,1844
1106,2221,1849
1107,2224,1851
1108,2229,1852
1109,2228,1858
1110,2226,1855
1111,2222,1850
1112,2228,1853
1113,2223,1857
1114,2227,1862
1115,2228,1863
1116,2229,1860
1117,2236,1864
1118,2237,1870
1119,2237,1866
1120,2242,1870
1121,2249,1867
1122,2248,1865
1123,2256,1860
1124,2252,1862
1125,2250,1868
1126,2244,1865
1127,2245,1871
1128,2251,1875
1129,2258,1877
1130,2265,1876
1131,2264,1880
1132,2268,1879
1133,2273,1880
1134,2276,1877
1135,2275,1879
1136,2278,1876
1137,2283,1875
1138,2280,1874
1139,2284,1872
1140,2282,1872
1141,2281,1876
1142,2285,1872
1143,2292,1876
1144,2290,1874
1145,2290,1872
1146,2297,1868
1147,2293,1867
1148,2293,1868
1149,2299,1864
1150,2298,1859
1151,2304,1859
1152,2299,1857
1153,2304,1857
1154,2301,1857
1155,2303,1854
1156,2300,1850
1157,2296,1849
1158,2299,1850
1159,2298,1852
1160,2292,1855
1161,2290,1858
1162,2294,1859
1163,2288,1855
1164,2283,1854
1165,2287,1850
1166,2294,1848
1167,2299,1847
1168,2295,1850
1169,2295,1853
1170,2291,1858
1171,2291,1854
1172,2296,1860
1173,2291,1862
1174,2293,1864
1175,2290,1868
1176,2298,1864
1177,2298,1865
1178,2305,1862
1179,2312,1865
1180,2313,1866
1181,2321,1869
1182,2319,1873
1183,2322,1879
1184,2320,1881
1185,2323,1886
1186,2325,1892
1187,2332,1896
1188,2331,1902
1189,2331,1900
1190,2337,1895
1191,2341,1900
1192,2348,1905
1193,2356,1902
1194,2351,1897
1195,2355,1894
1196,2356,1897
1197,2354,1900
1198,2353,1899
1199,2355,1905
1200,2357,1900
1201,2356,1896
1202,2356,1902
1203,2355,1901
1204,2360,1906
1205,2367,1906
1206,2372,1906
1207,2367,1907
1208,2371,1913
1209,2378,1910
1210,2375,1913
1211,2373,1913
1212,2373,1915
1213,2373,1920
1214,2368,1918
1215,2373,1922
1216,2374,1927
1217,2378,1928
1218,2374,1934
1219,2376,1932
1220,2381,1928
1221,2389,1927
1222,2387,1926
1223,2385,1922
1224,2393,1927
1225,2396,1925
1226,2398,1921
1227,2401,1927
1228,2398,1927
1229,2404,1923
1230,2411,1921
1231,2408,1918
1232,2403,1922
1233,2404,1921
1234,2405,1921
1235,2411,1919
1236,2406,1920
1237,2405,1919
1238,2400,1918
1239,2402,1922
1240,2403,1919
1241,2405,1914
1242,2399,1910
1243,2401,1916
1244,2409,1914
1245,2404,1911
1246,2409,1906
1247,2411,1905
1248,2411,1911
1249,2406,1909
1250,2409,1907
1251,2403,1906
1252,2410,1912
1253,2409,1917
1254,2409,1913
1255,2404,1917
1256,2409,1919
1257,2410,1922
1258,2409,1919
1259,2412,1919
1260,2412,1916
1261,2408,1918
1262,2414,1923
1263,2422,1922
1264,2419,1925
1265,2418,1920
1266,2423,1920
1267,2431,1918
1268,2427,1913
1269,2422,1916
1270,2421,1917
1271,2428,1917
1272,2432,1916
1273,2426,1921
1274,2429,1919
1275,2435,1920
1276,2435,1926
1277,2429,1925
1278,2431,1925
1279,2427,1925
1280,2423,1921
1281,2431,1926
1282,2428,1922
1283,2430,1922
1284,2425,1921
1285,2424,1919
1286,2426,1916
1287,2428,1916
1288,2436,1917
1289,2443,1913
1290,2441,1912
1291,2446,1911
1292,2445,1916
1293,2445,1915
1294,2450,1914
1295,2450,1918
1296,2452,1924
1297,2449,1921
1298,2449,1919
1299,2450,1919
1300,2450,1918
1301,2455,1923
1302,2454,1924
1303,2459,1923
1304,2456,1920
1305,2461,1922
1306,2469,1926
1307,2476,1922
1308,2474,1917
1309,2470,1914
1310,2470,1911
1311,2474,1914
1312,2478,1913
1313,2475,1913
1314,2476,1919
1315,2473,1925
1316,2471,1921
1317,2477,1918
1318,2475,1921
1319,2478,1919
1320,2483,1922
1321,2487,1926
1322,2483,1927
1323,2491,1931
1324,2496,1928
1325,2504,1928
1326,2504,1931
1327,2501,1927
1328,2509,1926
1329,2503,1921
1330,2500,1919
1331,2494,1919
1332,2493,1918
1333,2500,1913
1334,2508,1910
1335,2502,1910
1336,2505,1915
1337,2512,1916
1338,2519,1918
1339,2523,1921
1340,2530,1921
1341,2532,1924
1342,2532,1925
1343,2534,1931
1344,2541,1926
1345,2542,1925
1346,2539,1921
1347,2542,1925
1348,2545,1929
1349,2553,1927
1350,2549,1923
1351,2545,1919
1352,2553,1924
1353,2552,1921
1354,2555,1923
1355,2549,1923
1356,2544,1920
1357,2552,1919
1358,2557,1920
1359,2562,1921
1360,2562,1918
1361,2563,1914
1362,2558,1918
1363,2558,1914
1364,2565,1919
1365,2559,1918
1366,2554,1917
1367,2549,1919
1368,2546,1915
1369,2542,1916
1370,2540,1921
1371,2537,1920
1372,2543,1919
1373,2545,1917
1374,2547,1922
1375,2555,1923
1376,2550,1924
1377,2544,1924
1378,2551,1920
1379,2556,1926
1380,2559,1931
1381,2563,1926
1382,2565,1924
1383,2560,1925
1384,2559,1928
1385,2558,1930
1386,2562,1925
1387,2569,1930
1388,2563,1931
1389,2568,1931
1390,2572,1936
1391,2573,1933
1392,2580,1931
1393,2574,1933
1394,2568,1929
1395,2564,1929
1396,2567,1929
1397,2574,1927
1398,2578,1932
1399,2578,1931
1400,2581,1933
1401,2578,1929
1402,2573,1924
1403,2573,1928
1404,2574,1932
1405,2578,1934
1406,2586,1939
1407,2585,1935
1408,2586,1940
1409,2592,1942
1410,2589,1948
1411,2591,1945
1412,2586,1949
1413,2591,1950
1414,2593,1950
1415,2596,1946
1416,2594,1943
1417,2599,1947
1418,2593,1949
1419,2592,1948
1420,2596,1943
1421,2594,1939
1422,2596,1944
1423,2590,1943
1424,2591,1943
1425,2589,1942
1426,2586,1948
1427,2582,1946
1428,2583,1949
1429,2589,1954
1430,2587,1956
1431,2592,1951
1432,2597,1957
1433,2600,1957
1434,2597,1955
1435,2597,1952
1436,2604,1949
1437,2605,1952
1438,2613,1956
1439,2610,1951
1440,2610,1951
1441,2607,1954
1442,2609,1959
1443,2614,1961
1444,2620,1957
1445,2618,1956
1446,2618,1959
1447,2624,1959
1448,2625,1965
1449,2627,1962
1450,2633,1958
1451,2634,1957
1452,2628,1962
1453,2628,1966
1454,2635,1969
1455,2633,1966
1456,2641,1965
1457,2643,1971
1458,2642,1976
1459,2636,1977
1460,2638,1975
1461,2634,1973
1462,2642,1968
1463,2636,1965
1464,2644,1963
1465,2643,1965
1466,2646,1962
1467,2645,1958
1468,2641,1964
1469,2641,1960
1470,2641,1962
1471,2643,1964
1472,2643,1970
1473,2642,1966
1474,2649,1969
1475,2656,1971
1476,2652,1971
1477,2653,1971
1478,2655,1975
1479,2651,1980
1480,2649,1975
1481,2646,1978
1482,2651,1979
1483,2659,1983
1484,2659,1985
1485,2661,1983
1486,2661,1985
1487,2666,1990
1488,2673,1990
1489,2681,1992
1490,2678,1995
1491,2672,2001
1492,2680,2000
1493,2681,1995
1494,2682,1998
1495,2684,1993
1496,2692,1991
1497,2698,1988
1498,2694,1990
1499,2692,1989
1500,2695,1984
1501,2697,1982
1502,2702,1982
1503,2699,1981
1504,2701,1982
1505,2702,1980
1506,2703,1979
1507,2705,1978
1508,2699,1976
1509,2706,1974
1510,2707,1979
1511,2711,1976
1512,2712,1977
1513,2708,1982
1514,2707,1982
1515,2710,1984
1516,2705,1988
1517,2699,1991
1518,2703,1995
1519,2710,1994
1520,2706,1993
1521,2708,1994
1522,2716,1993
1523,2710,1990
1524,2704,1994
1525,2700,1995
1526,2698,1991
1527,2704,1994
1528,2700,1990
1529,2708,1985
1530,2708,1987
1531,2704,1982
1532,2709,1984
1533,2714,1981
1534,2722,1982
1535,2726,1987
1536,2724,1991
1537,2721,1989
1538,2727,1991
1539,2725,1996
1540,2726,1992
1541,2726,1995
1542,2727,1994
1543,2722,1990
1544,2726,1992
1545,2730,1987
1546,2729,1983
1547,2726,1983
1548,2723,1983
1549,2717,1989
1550,2713,1988
1551,2721,1987
1552,2719,1991
1553,2725,1995
1554,2728,1999
1555,2722,1998
1556,2730,2000
1557,2730,1999
1558,2727,1998
1559,2721,1997
1560,2720,1999
1561,2723,2000
1562,2722,1997
1563,2718,2000
1564,2720,2004
1565,2727,2004
1566,2726,2007
1567,2726,2010
1568,2726,2005
1569,2733,2001
1570,2738,1996
1571,2743,1995
1572,2744,2000
1573,2743,1996
1574,2747,1997
1575,2753,1995
1576,2754,2000
1577,2762,2004
1578,2760,2009
1579,2761,2013
1580,2761,2010
1581,2762,2012
1582,2768,2012
1583,2773,2009
1584,2780,2014
1585,2785,2017
1586,2788,2018
1587,2794,2014
1588,2796,2019
1589,2801,2017
1590,2797,2017
1591,2796,2017
1592,2803,2017
1593,2808,2019
1594,2807,2019
1595,2802,2017
1596,2804,2023
1597,2802,2022
1598,2803,2019
1599,2803,2019
1600,2809,2017
1601,2809,2013
1602,2816,2015
1603,2822,2020
1604,2827,2026
1605,2834,2026
1606,2841,2030
1607,2836,2031
1608,2843,2026
1609,2840,2030
1610,2844,2029
1611,2850,2034
1612,2849,2034
1613,2857,2035
1614,2857,2039
1615,2860,2043
1616,2859,2045
1617,2854,2050
1618,2858,2046
1619,2862,2048
1620,2860,2044
1621,2862,2049
1622,2866,2050
1623,2862,2050
1624,2869,2055
1625,2867,2053
1626,2864,2051
1627,2860,2057
1628,2867,2059
1629,2866,2055
1630,2860,2050
1631,2854,2056
1632,2848,2056
1633,2852,2052
1634,2855,2048
1635,2857,2050
1636,2858,2050
1637,2855,2056
1638,2851,2054
1639,2846,2055
1640,2854,2061
1641,2859,2063
1642,2863,2064
1643,2857,2070
1644,2854,2069
1645,2860,2074
1646,2859,2079
1647,2864,2075
1648,2870,2073
1649,2876,2070
1650,2884,2076
1651,2883,2074
1652,2882,2080
1653,2885,2076
1654,2887,2078
1655,2886,2079
1656,2887,2079
1657,2881,2080
1658,2888,2078
1659,2889,2080
1660,2883,2085
1661,2887,2082
1662,2882,2081
1663,2888,2081
1664,2893,2086
1665,2891,2082
1666,2885,2077
1667,2885,2076
1668,2880,2082
1669,2878,2082
1670,2876,2086
1671,2871,2083
1672,2878,2081
1673,2875,2087
1674,2880,2087
1675,2877,2086
1676,2885,2088
1677,2883,2093
1678,2890,2096
1679,2893,2100
1680,2889,2099
1681,2891,2105
1682,2895,2108
1683,2902,2105
1684,2907,2100
1685,2911,2099
1686,2917,2104
1687,2922,2110
1688,2919,2106
1689,2924,2108
1690,2927,2113
1691,2933,2118
1692,2934,2113
1693,2934,2112
1694,2940,2111
1695,2941,2114
1696,2944,2115
1697,2943,2118
1698,2951,2124
1699,2958,2130
1700,2955,2125
1701,2954,2120
1702,2959,2121
1703,2966,2122
1704,2966,2124
1705,2963,2129
1706,2965,2125
1707,2971,2123
1708,2969,2129
1709,2964,2128
1710,2963,2123
1711,2961,2124
1712,2957,2119
1713,2961,2123
1714,2960,2123
1715,2958,2124
1716,2954,2130
1717,2951,2126
1718,2945,2128
1719,2944,2128
1720,2941,2127
1721,2937,2126
1722,2932,2128
1723,2933,2133
1724,2935,2130
